trial,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,5.099999543745071e-05,0.20147200000064913,0.012241875010658987,0.0019783750030910596,0.00162041699513793,0.011099166003987193,5.369035499999882,0.2582089170027757
2,5.0875009037554264e-05,0.18872466598986648,0.010302584007149562,0.0018972919933730736,0.0015098750009201467,0.010894459002884105,4.764265833000536,0.24763558400445618
3,4.904199158772826e-05,0.1873701659933431,0.008421375008765608,0.0018982080073328689,0.0015238750056596473,0.009418041998287663,4.4349303749913815,0.2531302499992307
4,4.429199907463044e-05,0.1869123749929713,0.007813707998138852,0.001901583993458189,0.0015415410016430542,0.009905208004056476,4.648213082997245,0.25419137500284705
5,4.541699308902025e-05,0.18886429199483246,0.007270624992088415,0.001926333992742002,0.0015337089862441644,0.010009999998146668,4.444787583008292,0.2580107919930015
6,4.7291003284044564e-05,0.1883952920034062,0.0073270830034743994,0.001975417006178759,0.0015420829877257347,0.009977292007533833,4.283446375004132,0.25465558299038094
7,4.629199975170195e-05,0.18776862500817515,0.00732725000125356,0.0019560420041671023,0.0015629159897798672,0.009226624999428168,3.9521218330046395,0.2528976670000702
8,4.50000079581514e-05,0.18927154199627694,0.0074158330098725855,0.0019678749958984554,0.001574458001414314,0.00920600000245031,4.059644833003404,0.2662772500043502
9,5.7375000324100256e-05,0.19289091699465644,0.007336875001783483,0.0019319589919177815,0.001567250001244247,0.008899125008611009,3.9882721670001047,0.263492291996954
10,4.720799915958196e-05,0.18844662500487175,0.007338041992625222,0.0019336249970365316,0.001564624995808117,0.00864374999946449,3.688335041006212,0.258624541995232
11,4.691700451076031e-05,0.20256691600661725,0.00769495900021866,0.002085500003886409,0.0021592499979306012,0.009353542001917958,3.775579666995327,0.2785091670084512
12,4.570900637190789e-05,0.187202500004787,0.007395582986646332,0.001966292009456083,0.0015885000029811636,0.008374375000130385,3.647901499993168,0.25711637499625795
13,5.370800499804318e-05,0.18744762499409262,0.0073951249942183495,0.001977958992938511,0.0015912089875200763,0.008691625000210479,3.5963941249938216,0.25721233399235643
14,5.0292001105844975e-05,0.18915937500423752,0.00678820900793653,0.00200491699797567,0.0016127919952850789,0.00882070799707435,3.5998491670034127,0.26499895899905823
15,4.583399277180433e-05,0.18722633300058078,0.006812958003138192,0.001984707996598445,0.001618916998268105,0.008323874993948266,3.625088250002591,0.2675263749988517
16,5.2749994210898876e-05,0.1898847080010455,0.006879416003357619,0.0020260419987607747,0.001624999989871867,0.008330500000738539,3.6755170419928618,0.26242862500657793
17,4.558400542009622e-05,0.3252278750005644,0.00713658299355302,0.002052374999038875,0.0017082080012187362,0.008322749999933876,3.6016292910062475,0.27468624999164604
18,4.491599975153804e-05,0.18605670900433324,0.006195540991029702,0.0019759589922614396,0.0016050830017775297,0.007553458999609575,3.639887875004206,0.27245383299305104
19,4.9458001740276814e-05,0.1886387080012355,0.006902708002598956,0.0020077090011909604,0.0016311669896822423,0.007413458006340079,3.567190917005064,0.27388133299245965
20,4.6375003876164556e-05,0.18643070799589623,0.006942709005670622,0.0020161249994998798,0.0016379590088035911,0.00772891599626746,3.6254719580028905,0.28265091599314474
21,7.870799163356423e-05,0.21448779200727586,0.007374207998509519,0.002554791994043626,0.0019432910048635677,0.008044375004828908,3.6455194169975584,0.2854933339986019
22,4.729199281428009e-05,0.19036000000778586,0.007022250007139519,0.002063374995486811,0.0016562920063734055,0.007088291997206397,3.6642986249935348,0.27806754200719297
23,4.650000482797623e-05,0.18850441699032672,0.006313999998383224,0.0020612079970305786,0.0016652499907650054,0.006759874988347292,3.680751166000846,0.2801955420000013
24,5.2167000831104815e-05,0.1908201670012204,0.006399666992365383,0.0020773330033989623,0.0016780419973656535,0.006914124998729676,3.6147370419930667,0.28195745799166616
25,4.662499122787267e-05,0.18995237500348594,0.0063601659931009635,0.002066040993668139,0.001672041995334439,0.0070096669951453805,3.703333833007491,0.2813427499932004
26,4.829200042877346e-05,0.18887166600325145,0.006337958999210969,0.0020330420084064826,0.0016629169986117631,0.007164958005887456,3.6052545419952367,0.2900918749946868
27,4.650000482797623e-05,0.18893462499545421,0.006392082999809645,0.002148083003703505,0.001688958000158891,0.006878625004901551,3.617743833005079,0.28571637500135694
