trial,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,4.612500197254121e-05,0.21079733299848158,0.027968916008831002,0.02584937500068918,0.045543790998635814,0.020555334005621262,5.271970041008899,0.2521724580001319
2,4.6540997573174536e-05,0.18909325001004618,0.02100475000042934,0.025212375010596588,0.03666062500269618,0.02016633299353998,4.96660170800169,0.24659158299618866
3,4.7124995035119355e-05,0.18994058399403002,0.021241166003164835,0.025820666996878572,0.04384149999532383,0.01741941699583549,4.660636250002426,0.2530630840046797
4,4.604099376592785e-05,0.19118595799955074,0.021336417004931718,0.025587292009731755,0.04173679200175684,0.01768945799267385,4.949383333994774,0.2503162909997627
5,4.650000482797623e-05,0.19105258300260175,0.022025415993994102,0.025553874991601333,0.03989366600580979,0.017526124996948056,4.420946958998684,0.24984545799088664
6,4.616699879989028e-05,0.19079087499994785,0.022031208005500957,0.02555266699346248,0.03746462499839254,0.017628250003326684,4.549758834007662,0.2480920420057373
7,4.6375003876164556e-05,0.18685412500053644,0.022221667008125223,0.025615708000259474,0.03534220800793264,0.01989366699126549,4.643357082997682,0.25574579200474545
8,4.7209003241732717e-05,0.18961033401137684,0.02161504200194031,0.025507583006401546,0.038708499996573664,0.017623124993406236,4.742581957994844,0.25708983300137334
9,4.600000102072954e-05,0.18732733400247525,0.02162979201239068,0.025779457995668054,0.042134167000767775,0.017817291998653673,4.452418166998541,0.25895670799945947
10,4.620800609700382e-05,0.18883054199977778,0.02575299999443814,0.025963291991502047,0.04232112498721108,0.017832665995229036,4.504859417007538,0.2548426660068799
11,4.84589982079342e-05,0.20570424999459647,0.02468816700275056,0.026536292003584094,0.039351707993773744,0.018301999996765517,4.458029417000944,0.2602224160073092
12,4.8000001697801054e-05,0.19037245798972435,0.02059374999953434,0.0259971250052331,0.03944820800097659,0.017574124998645857,4.301475832995493,0.26075699999637436
13,4.749999789055437e-05,0.19119450000289362,0.022015708003891632,0.025766040998860262,0.03961233299924061,0.017503249997389503,4.335314916999778,0.2692971250071423
14,5.062500713393092e-05,0.18894599999475759,0.02208999999857042,0.025824999989708886,0.04022499998973217,0.014927665994036943,4.29166845799773,0.2705191669956548
15,4.8417001380585134e-05,0.19045387499500066,0.02072250000492204,0.025521792005747557,0.037133334000827745,0.015146249992540106,4.375378124997951,0.26980291699874215
16,4.658300895243883e-05,0.1895638330024667,0.020878124996670522,0.02578020899090916,0.03891575000307057,0.014903957999194972,4.180233541002963,0.26521912499447353
17,4.704200546257198e-05,0.18969862500671297,0.021597790997475386,0.025877334002871066,0.04037270898697898,0.015271958007360809,4.1952075000008335,0.2891557910043048
18,5.483299901243299e-05,0.19119387499813456,0.021843584007001482,0.026004083003499545,0.04093350000039209,0.0177936249965569,4.016472207993502,0.26766312500694767
19,4.6999994083307683e-05,0.18851949999225326,0.025173290996463038,0.02611308399355039,0.04508662500302307,0.018067790995701216,4.235301166001591,0.2680567919887835
20,4.7958994400687516e-05,0.19078245799755678,0.026013750000856817,0.026695666994783096,0.04159212499507703,0.015364292004960589,4.214755166991381,0.28044079200481065
21,4.866698873229325e-05,0.21021583300898783,0.029514665991882794,0.026937916001770645,0.044012833008309826,0.0160828340012813,4.014497416996164,0.28025208300095983
22,4.670899943448603e-05,0.18899420800153166,0.02947633300209418,0.02609741700871382,0.043821250001201406,0.017979875003220513,3.878163625005982,0.27367966700694524
23,4.7959008952602744e-05,0.18815737499971874,0.03175908299454022,0.026252374998875894,0.04419741600577254,0.018038333000731654,3.81877329199051,0.27550045801035594
24,4.666599852498621e-05,0.188935041995137,0.028396334004355595,0.02658691699616611,0.04378045799967367,0.018156209000153467,3.824692292007967,0.2729763340030331
25,4.687499313149601e-05,0.18845724999846425,0.02666000000317581,0.02637962500739377,0.0399160410015611,0.018022124990238808,3.8561412919953,0.2840417499974137
