trial,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,4.9834008677862585e-05,0.21873845900699962,0.021788291996927,0.018343957999604754,0.0015259579959092662,0.009347375002107583,5.048890958001721,0.26316550000046846
2,5.308300023898482e-05,0.29259925000951625,0.014156666002236307,0.02186233300017193,0.001527625005110167,0.008827749988995492,5.187119000009261,0.2626225409912877
3,4.8000001697801054e-05,0.19190308300312608,0.012885415999335237,0.019086500004050322,0.0015119169984245673,0.008728625005460344,5.049433584004873,0.24554025000543334
4,4.633300704881549e-05,0.18921545799821615,0.014778167009353638,0.0183474590012338,0.0015136250003706664,0.008352999997441657,4.8308498749975115,0.26633291599864606
5,4.962499951943755e-05,0.19153283401101362,0.014954165992094204,0.01955262500268873,0.0015399580006487668,0.008254166998085566,4.712604416999966,0.2626965840026969
6,4.887500836048275e-05,0.19224062500870787,0.016346040996722877,0.0187555419979617,0.0015465829928871244,0.008445917002973147,4.8798357079940615,0.25404137499572244
7,4.6999994083307683e-05,0.18900379199476447,0.015609625013894401,0.01886258300510235,0.0015465839969692752,0.008416749988100491,4.302234333998058,0.249296708003385
8,4.662499122787267e-05,0.19365870900219306,0.01473450000048615,0.017843833993538283,0.0015883750020293519,0.008451458008494228,4.296228207997046,0.27340641598857474
9,4.629199975170195e-05,0.18985591700766236,0.012913791011669673,0.017414917005226016,0.0015875419921940193,0.00848095900437329,4.380674957996234,0.2520589579944499
10,4.7209003241732717e-05,0.18732491599803325,0.010565415999735706,0.018493625000701286,0.0015623329964000732,0.008026667012018152,4.372994374993141,0.25995229100226425
11,4.98329900437966e-05,0.2087736249959562,0.010610999990603887,0.01909012500254903,0.0016253339999821037,0.00904841699230019,4.166643333010143,0.2698756249883445
12,4.629199975170195e-05,0.19396979099838063,0.010672124990378506,0.01706670899875462,0.0016062909999163821,0.0087616669916315,4.365129708006862,0.27507299999706447
13,5.0582995754666626e-05,0.19398708299559075,0.010773041998618282,0.017403584002749994,0.001593708002474159,0.008685167005751282,4.183838083001319,0.2696706659917254
14,5.562500155065209e-05,0.19090441599837504,0.010112666001077741,0.017071833004592918,0.0016374160040868446,0.008533542000805028,4.146606124995742,0.26896999999007676
15,6.049999501556158e-05,0.18839554100122768,0.010871207996387966,0.01776391601015348,0.0016162499960046262,0.008971415998530574,3.758876042003976,0.25930558300751727
16,4.77090070489794e-05,0.18946383301226888,0.009596750009222887,0.01773924998997245,0.0016211670008488,0.0090987080038758,3.7252382499864325,0.28054187500674743
17,4.583400732371956e-05,0.19076995900832117,0.008904165995772928,0.018510958994738758,0.0016096670005936176,0.008639166000648402,3.6551599170052214,0.272196250007255
18,4.774999979417771e-05,0.18706062500132248,0.009543500011204742,0.01748820899229031,0.0016214999923249707,0.008462500001769513,3.6012459579942515,0.26281833299435675
19,4.770899249706417e-05,0.1893412920035189,0.009607582993339747,0.01822204201016575,0.0016365000046789646,0.009237459002179094,3.606932708004024,0.2711583329946734
20,4.6250002924352884e-05,0.19263400000636466,0.009654540990595706,0.01840745800291188,0.0016413329867646098,0.00920787500217557,3.6337152920023073,0.27365883300080895
21,4.704200546257198e-05,0.2666089580015978,0.010131666000233963,0.020693750004284084,0.0017592500080354512,0.009536584009765647,3.6374943330010865,0.2759656659909524
22,4.541700764093548e-05,0.1901644169993233,0.010434750001877546,0.019084083003690466,0.001657917004195042,0.009587542008375749,3.658097166000516,0.2742581659986172
23,5.120800051372498e-05,0.1885156670032302,0.009804957997403108,0.01799154198670294,0.0016746670007705688,0.009406083001522347,3.7228328329947544,0.2804060839989688
24,5.1834009354934096e-05,0.19025408300512936,0.010565749995294027,0.018181125007686205,0.0016815829876577482,0.009475042010308243,3.611874916998204,0.27643354100291617
25,4.691600042860955e-05,0.18937887500214856,0.010625000009895302,0.017343667001114227,0.0016755419928813353,0.009424250005395152,3.6481867080001393,0.3062198330007959
26,4.645899753086269e-05,0.1875856249971548,0.009881958001642488,0.018647584001882933,0.0016678749962011352,0.009349416999612004,3.6836363339971285,0.29413008299889043
27,4.7290988732129335e-05,0.1922052080044523,0.010026500007370487,0.01963108299241867,0.001681125009781681,0.00946299999486655,3.6362783329968806,0.281438915990293
28,4.704100138042122e-05,0.18978758399316575,0.009910916996886954,0.018307250007637776,0.0016897500026971102,0.009301666999817826,3.6317442909930833,0.2987645420071203
29,5.1458002417348325e-05,0.18970037500548642,0.010036500010755844,0.017931875001522712,0.0016910419944906607,0.009651708998717368,3.6069300829985877,0.2841547919961158
30,4.850000550504774e-05,0.1879976249911124,0.010078249993966892,0.021084540989249945,0.0018669999990379438,0.00995104199682828,3.6021775840054033,0.2983182080060942
31,4.795799031853676e-05,0.20857833299669437,0.011004416999639943,0.02034375000221189,0.0020111249905312434,0.01036095900053624,3.689842125007999,0.29791829199530184
32,4.587500006891787e-05,0.18970866700692568,0.010943000001134351,0.018348124998738058,0.0017800839996198192,0.009278041994548403,3.607821416997467,0.2876067500037607
33,4.616699879989028e-05,0.3261810409894679,0.010096290992805734,0.018068749996018596,0.0017195830005221069,0.009107000005315058,3.664420542001608,0.2936847080127336
34,4.933300078846514e-05,0.1898454159963876,0.010945916001219302,0.018404207992716692,0.0017652499955147505,0.009181917004752904,3.63569770900358,0.2944915830012178
35,5.162500019650906e-05,0.19139287500001956,0.010917874998995103,0.018949040997540578,0.0017597080004634336,0.009399707996635698,3.6109568329993635,0.2915426249965094
36,4.670899943448603e-05,0.18794233299558982,0.010883958006161265,0.018455833007465117,0.0017519590037409216,0.009572208000463434,3.632165792005253,0.2981564170040656
37,4.662499122787267e-05,0.18740687500394415,0.011587582994252443,0.0194322080060374,0.0017646250053076074,0.009365416000946425,3.6253744999994524,0.2963864159974037
38,4.7708002966828644e-05,0.19267116700939368,0.011727250006515533,0.018868249986553565,0.001782874998752959,0.009430332996998914,3.647309749998385,0.2983379579964094
39,4.779199662152678e-05,0.1909015840064967,0.011815000005299225,0.018618957998114638,0.0017783750081434846,0.009724624993395992,3.683817500001169,0.30118058298830874
40,4.716600233223289e-05,0.19282208300137427,0.012034375002258457,0.019794917010585777,0.0017867920105345547,0.009862582999630831,3.6363522079918766,0.2942880829941714
41,4.804199852515012e-05,0.2069489169953158,0.008502874989062548,0.021877666004002094,0.0021270420111250132,0.011070624997955747,3.653947083003004,0.30891829199390486
42,5.041599797550589e-05,0.18804804200772196,0.012675332996877842,0.01992466699448414,0.0025529170088702813,0.00986058299895376,3.641554374989937,0.2991073330049403
43,4.850000550504774e-05,0.18829179200110957,0.014113459008513018,0.019078790995990857,0.0025560840003890917,0.009945208003045991,3.6419816669949796,0.3122008329955861
44,5.2458999562077224e-05,0.1906031249964144,0.013465375013765879,0.019077292003203183,0.0025539159978507087,0.010032209000200965,3.5946255000017118,0.30957824998768046
45,4.816699947696179e-05,0.18985870799224358,0.013408250000793487,0.019658250006614253,0.002559583997935988,0.0098510410025483,3.6739179590076674,0.30863833299372345
46,4.920799983665347e-05,0.19077591699897312,0.03219875000650063,0.020300832999055274,0.002583374996902421,0.010084624998853542,3.63360083400039,0.3094392500061076
47,4.795800487045199e-05,0.18959912500577047,0.040493042004527524,0.01993699999002274,0.002613417003885843,0.0099407919915393,3.6496845410001697,0.32465695901191793
48,4.804201307706535e-05,0.1875960000033956,0.043713583989301696,0.020564040998579003,0.0027512499946169555,0.00989945899345912,3.6358324590109987,0.3193902080092812
49,4.837500455323607e-05,0.19278941699303687,0.03623954200884327,0.0195482080016518,0.002622249987325631,0.008992417002446018,3.5979336249874905,0.3166409580007894
50,4.604199784807861e-05,0.19003237500146497,0.027934333993471228,0.020530084002530202,0.0026510409952607006,0.00940637500025332,3.6336622500093654,0.3274662920011906
51,4.733300011139363e-05,0.20507095899665728,0.023457417002646253,0.020626500001526438,0.0026747079973574728,0.010288000004948117,3.5863728750118753,0.3255888749990845
52,4.9416994443163276e-05,0.18967824999708682,0.019919083002605475,0.019797040993580595,0.002669249995960854,0.00927141698775813,3.544794749992434,0.33746516599785537
53,4.774999979417771e-05,0.1924116669979412,0.018449042006977834,0.02154583299125079,0.0026564170111669227,0.009800292013096623,3.65920058300253,0.3247706669935724
54,4.7667010221630335e-05,0.19296999998914544,0.016999707993818447,0.020526041989796795,0.002671750000445172,0.009558749996358529,3.6173134590062546,0.32728679198771715
55,4.9124995712190866e-05,0.19535566699050833,0.01582320900342893,0.0209041670022998,0.0026742500049294904,0.00947645898850169,3.6022181250009453,0.33135287500044797
56,5.291700654197484e-05,0.19445791699399706,0.016594624990830198,0.019782957999268547,0.0027483329904498532,0.010509667001315393,3.670327375002671,0.31659312499687076
57,4.7457986511290073e-05,0.1895927920122631,0.01710112500586547,0.019436500006122515,0.00272904199664481,0.010425791013403796,3.5947461249888875,0.3307103340048343
58,4.84589982079342e-05,0.1914684590010438,0.017129125000792556,0.02013879199512303,0.002733375004027039,0.010119625003426336,3.607534790993668,0.33180366599117406
59,5.254099960438907e-05,0.1872886669880245,0.017257165993214585,0.01945020900166128,0.0027299590001348406,0.010461625002790242,3.652247249992797,0.3430342079955153
60,4.924999666400254e-05,0.2011606670130277,0.017373292008414865,0.01986116700572893,0.0027316250052535906,0.010462874997756444,3.6646864579961402,0.34901712500141
61,9.637500625103712e-05,0.20540108298882842,0.018692625002586283,0.020690374993137084,0.0028329170017968863,0.010773583009722643,3.6272782500018366,0.3482954159990186
62,4.774999979417771e-05,0.19455304199072998,0.017323041000054218,0.019971166999312118,0.0027673339936882257,0.010083833010867238,3.586589124999591,0.34437125000113156
63,4.7375011490657926e-05,0.18762429199705366,0.018215415999293327,0.01944662499590777,0.002746708007180132,0.010765166996861808,3.642656625001109,0.33072374999755993
64,5.3459007176570594e-05,0.19947208400117233,0.019428375002462417,0.019144959005643614,0.002846500006853603,0.010554458000115119,3.6300430840055924,0.34220416699827183
65,4.916699253953993e-05,0.21002137499453966,0.0190768340107752,0.01865291599824559,0.0027725410036509857,0.01024899999902118,3.6624637080094544,0.3553352500020992
66,5.5374999647028744e-05,0.19243579200701788,0.0192413330078125,0.01863529099500738,0.002820874986355193,0.010497333001694642,3.583161125003244,0.3476124580047326
67,4.9166003009304404e-05,0.19807991599373054,0.020141499990131706,0.019081875012489036,0.002815542000462301,0.010426459004520439,3.585022041006596,0.3423127080022823
68,4.845901275984943e-05,0.19456037500640377,0.02023650000046473,0.020432874996913597,0.0028322910075075924,0.012539541989099234,3.6345617080078227,0.3543975000065984
69,5.262500781100243e-05,0.19944212499831337,0.0201003749971278,0.02181729199946858,0.00282100000185892,0.014120250009000301,3.656427291993168,0.35182016699400265
70,4.866599920205772e-05,0.19391583299147896,0.02012299999478273,0.019234791994676925,0.0028283749998081475,0.010482707992196083,3.6066020829894114,0.34365270800481085
71,6.079199374653399e-05,0.21758854200015776,0.022276500007137656,0.022534749994520098,0.0031054579885676503,0.01184699998702854,3.6422721249982715,0.35576775000663474
72,5.1709008403122425e-05,0.19602450000820681,0.020927958001266234,0.019679584002005868,0.002928208006778732,0.011178499989910051,3.568457707995549,0.367037749994779
73,4.791699757333845e-05,0.1974847909878008,0.019815584004390985,0.021199082999373786,0.002910166993387975,0.01132658300048206,3.617156584004988,0.36576304100162815
74,5.004199920222163e-05,0.19760608300566673,0.019766958997934125,0.01901029200234916,0.002883833003579639,0.010718582998379134,3.562817207988701,0.3542986669926904
75,4.758300201501697e-05,0.1940395840065321,0.018808125008945353,0.019424458994762972,0.0028683749987976626,0.010275125008774921,3.6204035410046345,0.36006624999572523
