trial,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,4.650000482797623e-05,0.19384679199720267,0.007228916001622565,0.008838958005071618,0.0009046670020325109,0.008133166993502527,5.007440208006301,0.25813841600029264
2,4.9124995712190866e-05,0.18981212501239497,0.007087916004820727,0.008794458990450948,0.0008673330012243241,0.007614499991177581,5.392434332999983,0.2553332910028985
3,4.704200546257198e-05,0.18889999999373686,0.006498791990452446,0.00874991700402461,0.0008714169962331653,0.0065534580062376335,4.842772417003289,0.2729970000073081
4,4.908301343675703e-05,0.18984104199626017,0.006824167008744553,0.008727374995942228,0.0008752499998081475,0.006230749990209006,4.760372666991316,0.3061202079989016
5,4.758400609716773e-05,0.18950791700626723,0.006585167007870041,0.008631292002974078,0.0008771249995334074,0.005866249994141981,5.284639125005924,0.24594266699568834
6,4.616701335180551e-05,0.18760837499576155,0.006617042003199458,0.008729458000743762,0.0008881670073606074,0.005994833001750521,4.767066750006052,0.252832166996086
7,4.758300201501697e-05,0.19128766701032873,0.006618290994083509,0.008686540997587144,0.0008848340075928718,0.0063519999966956675,4.113972457998898,0.2667222909949487
8,4.708299820777029e-05,0.1951636660087388,0.006035416998201981,0.008161082994774915,0.0008976250101113692,0.006278166008996777,3.910642167000333,0.2589322499989066
9,4.691698995884508e-05,0.18974145900574513,0.006844500006991439,0.008840458001941442,0.0009275829943362623,0.006688167006359436,3.6519733330060262,0.25982812501024455
10,4.7124995035119355e-05,0.18741424998734146,0.006779125003959052,0.0088441249972675,0.000906000001123175,0.0061767919978592545,3.6754106669977773,0.2596038749907166
11,5.020800745114684e-05,0.1927119999891147,0.008064749999903142,0.009360750002088025,0.0009520839957986027,0.007309458000236191,4.693680625001434,0.26339950000692625
12,4.687500768341124e-05,0.1927083750051679,0.0075316670117899776,0.00894450000487268,0.0009089170052902773,0.007225499997730367,3.8331236249941867,0.26445124999736436
13,4.695799725595862e-05,0.18802387500181794,0.007408083998598158,0.00901979100308381,0.0009120000031543896,0.006818957990617491,3.7600395000044955,0.256439707998652
14,4.9875001423060894e-05,0.1866543750074925,0.007430957994074561,0.008944208006141707,0.0009106659999815747,0.006857415995909832,3.943225374998292,0.2789833330025431
15,5.558300472330302e-05,0.19186508299026173,0.006985458006965928,0.00942149999900721,0.0009357499948237091,0.007121207992895506,3.688801707990933,0.27165220900496934
16,4.7666995669715106e-05,0.19332204200327396,0.006894291000207886,0.008958999998867512,0.0009326250001322478,0.006444458005717024,3.5765097080002306,0.2704802919906797
17,4.916700709145516e-05,0.207570416998351,0.006874915998196229,0.009016666997922584,0.0009238339989678934,0.0066806660033762455,3.6832945409987587,0.26891824998892844
18,4.824998904950917e-05,0.18787945799704175,0.007567499997094274,0.008939374994952232,0.0009304999985033646,0.005907834012759849,3.7852082919998793,0.27710379198833834
19,5.049999163020402e-05,0.19465537500218488,0.007606458006193861,0.009078250004677102,0.0009432920051040128,0.005994500010274351,3.738046624988783,0.3109492920048069
20,7.916700269561261e-05,0.22747295899898745,0.008278749999590218,0.009936749993357807,0.0010680830018827692,0.006205625002621673,3.80643779199454,0.27778925000166055
21,4.954100586473942e-05,0.19080850000318605,0.007132291997550055,0.009292458998970687,0.0009821669955272228,0.006105207998189144,3.6274048339982983,0.2751539159944514
22,4.762499884236604e-05,0.18763679200492334,0.0069229579967213795,0.008978959012893029,0.0009425000025657937,0.006135499992524274,3.7402056669961894,0.2817027080018306
23,4.841599729843438e-05,0.1896649160044035,0.006966000000829808,0.008976208002422936,0.0009481250017415732,0.005800540995551273,3.8215855000016745,0.2794843340088846
24,4.850000550504774e-05,0.1902470839995658,0.007183584006270394,0.009547250010655262,0.0010516670008655638,0.006625791997066699,3.756292291000136,0.3293853329960257
