trial,CSP_LDA,CSP_LDA_BOTDA,EEGNet,EEGNet_FT,EEGNet_BOTDA
1,0.00028461700276238844,0.023095707001630217,0.0010755040057119913,0.016326042998116463,0.0744920959987212
2,0.0002318359984201379,0.021253459999570623,0.001013005996355787,0.016331906997947954,0.07405750599718885
3,0.00024316500639542937,0.022995905004790984,0.001011226006085053,0.01690898299420951,0.07545788800052833
4,0.0002766899997368455,0.020330629995441996,0.0010560009977780282,0.017216635998920538,0.07417231200088281
5,0.00025677400117274374,0.022152305995405186,0.0010087769987876527,0.01654534500266891,0.0740446339987102
6,0.0002554909951868467,0.022343873002682813,0.0010317660053260624,0.016470955997647252,0.07454961899929913
7,0.000271171003987547,0.02233322099345969,0.001264156999241095,0.016886128003534395,0.07465674700506497
8,0.00025683100102469325,0.02333254700351972,0.0011284560023341328,0.01688155399460811,0.0777359530038666
9,0.00025205700512742624,0.02387676999933319,0.0011253390039200895,0.016925304997130297,0.07445294500212185
10,0.00024359200324397534,0.023009192002064083,0.0009679150025476702,0.016614813001069706,0.07528671799809672
11,0.0002569419957580976,0.02423043099406641,0.0010574020052445121,0.01683156899525784,0.07470224799908465
12,0.0002594760007923469,0.02342391200363636,0.0011012379982275888,0.01677478099736618,0.09982554599992
13,0.00025984999956563115,0.02316240099753486,0.0012687929993262514,0.01693642399914097,0.07543187199917156
14,0.0003107009979430586,0.021751303000201005,0.0010995999982696958,0.016621072005364113,0.07541900700016413
15,0.00024511400260962546,0.021051293006166816,0.0010156049975194037,0.016353726001398172,0.0751966740062926
16,0.00024717699852772057,0.02173306000622688,0.0010770049993880093,0.016803329999675043,0.07540416399569949
17,0.0002559159984230064,0.02198528000008082,0.0010158099976251833,0.016789932000392582,0.07465527799649863
18,0.00024475099780829623,0.021698532000300474,0.0009920550000970252,0.016358911998395342,0.07578792799904477
19,0.0002788199999486096,0.02299559200037038,0.0009884289975161664,0.016393707002862357,0.07608562300447375
20,0.00023064100241754204,0.023790069993992802,0.001003047997073736,0.016396065999288112,0.07629741499840748
21,0.0002286220042151399,0.02487593499972718,0.0009705010015750304,0.01621504300419474,0.07607258299685782
22,0.00025219100643880665,0.02492981199611677,0.0010624010028550401,0.016944826005783398,0.0768995820035343
23,0.0002649609959917143,0.023552693004603498,0.0011399159993743524,0.016765497006417718,0.0769540280016372
24,0.00026064799749292433,0.023870967997936532,0.0010530250001465902,0.016691336000803858,0.0767083110040403
25,0.00027924200549023226,0.02422046499850694,0.0016964969981927425,0.017489631005446427,0.07734480200451799
26,0.0002709480031626299,0.023272813006769866,0.0012387300012051128,0.017405897000571713,0.07806701799563598
27,0.00024964600015664473,0.02337276800244581,0.0010337559942854568,0.017116755996539723,0.07732488399778958
28,0.0002559060012572445,0.023137905001931358,0.001080447000276763,0.017034270000294782,0.07687392499792622
29,0.00026906899438472465,0.02385050299926661,0.0013602020044345409,0.017045496999344323,0.08324508999794489
30,0.00028344400197966024,0.02404594600375276,0.0011764840019168332,0.017565235997608397,0.07738261600024998
31,0.0002755759996944107,0.02394974100025138,0.0011083780045737512,0.016688351999619044,0.07698386800620938
32,0.00024914999812608585,0.023341050000453833,0.0010487680046935566,0.016639579996990506,0.07772920299612451
33,0.0002798409987008199,0.023114259005524218,0.0012676400001510046,0.016910538004594855,0.07749761800369015
