trial,CSP_LDA,CSP_LDA_BOTDA,EEGNet,EEGNet_FT,EEGNet_BOTDA
1,0.0002823450013238471,0.06729697499940812,0.001416807999703451,0.008518335000189836,0.008357894999790005
2,0.0002443149987811921,0.06585853700016742,0.001425732998541207,0.00843462900047598,0.00863907900020422
3,0.00025608900068618823,0.06481868899936671,0.0013084239999443525,0.008195627000532113,0.008313734999319422
4,0.000250170000072103,0.06674414000008255,0.0012766440013365354,0.00817411200114293,0.008228275999499601
5,0.00025010399986058474,0.07525356499900226,0.0014836950012977468,0.012631061999854865,0.03731599599996116
6,0.00024538300021959003,0.06975524699919333,0.0012756229989463463,0.008241706998887821,0.00845596700128226
7,0.00023550399964733515,0.06880822799939779,0.0013066930005152244,0.00834002400006284,0.015304571001252043
8,0.0002520549987821141,0.06879654200020013,0.001169899998785695,0.008648136999909184,0.017915763999553747
9,0.00025083000036829617,0.06714225399991847,0.0012671450003836071,0.008212975000787992,0.00841092100017704
10,0.00022932700085220858,0.07144746099947952,0.0013380649997998262,0.008590118999563856,0.010386439000285463
11,0.0002475479996064678,0.07006556300075317,0.001223831999595859,0.008466428000247106,0.015548629000477376
12,0.00024511999981768895,0.06608955199953925,0.0011460980003903387,0.008526395000444609,0.008822705000056885
13,0.0002317829985258868,0.06988187699971604,0.0013144639997335616,0.009438884000701364,0.00869208400035859
14,0.00022489699949801434,0.06902133999938087,0.0010817660004249774,0.008032405999983894,0.008423365001362981
15,0.00022130700017441995,0.07389398600025743,0.0016387189989472972,0.008890142999007367,0.008606512001279043
16,0.00023967999914020766,0.07098770799893828,0.0013720179995289072,0.008165840999936336,0.008547557999918354
17,0.0002322550008102553,0.07071661300142296,0.0015668539999751374,0.008388344998820685,0.02828551300081017
18,0.0002711119996092748,0.07063029299933987,0.0013804810005240142,0.008328880998305976,0.008538683998267516
19,0.00023262099966814276,0.0711865149987716,0.001219048001075862,0.007991026001036516,0.015446369998244336
20,0.00023420900106430054,0.07092600800024229,0.0014542780008923728,0.008388608999666758,0.016167493999091676
21,0.00026106800032721367,0.07223521899868501,0.0012951050011906773,0.008417699000347056,0.008736335999856237
22,0.00024299799952132162,0.07251612400068552,0.0014196459997037891,0.00821453900061897,0.01585691400032374
23,0.00024097699861158617,0.07274507600050129,0.0013950619995739544,0.008267659999546595,0.029340130000491627
24,0.00024485900030413177,0.07193550000010873,0.0014214650000212714,0.008613692998551414,0.008647633001601207
25,0.00026562200037005823,0.07192562300042482,0.0013901940001233015,0.008186928000213811,0.03030676700109325
26,0.00024920500072767027,0.09751155099911557,0.001775157999873045,0.01002571800017904,0.018599709999762126
27,0.00027444799889053684,0.07493264000004274,0.0012857699985033832,0.00814496400016651,0.008673459000419825
28,0.0002473009990353603,0.07276174899925536,0.0014010890008648857,0.008235309000156121,0.008779815998423146
29,0.00024520700026187114,0.07336915800078714,0.0013237620005384088,0.00828366099995037,0.019205999000405427
30,0.000249747001362266,0.07400425000014366,0.0013038609995419392,0.008331144001203938,0.008694264999576262
31,0.0002387509994150605,0.0735552780006401,0.0013320039997779531,0.008357073000297532,0.031083797999599483
