Method,Accuracy,Balanced_Acc,Kappa,Correct,Total
CSP_LDA_BOTDA,79.16666666666666,79.16666666666667,0.5833333333333333,95,120
CSP_LDA,57.49999999999999,57.49999999999999,0.15000000000000002,69,120
EEGNet_BOTDA,56.666666666666664,56.666666666666664,0.1333333333333333,68,120
EEGNet_FT,55.833333333333336,55.833333333333336,0.1166666666666667,67,120
EEGNet,55.00000000000001,55.00000000000001,0.09999999999999998,66,120
