Target,CSP_LDA_BOTDA,CSP_LDA_BOTDA_Kappa,CSP_LDA,CSP_LDA_Kappa,EEGNet_FT,EEGNet_FT_Kappa,EEGNet,EEGNet_Kappa,EEGNet_BOTDA,EEGNet_BOTDA_Kappa
1,99.16666666666667,0.9833333333333333,72.5,0.44999999999999996,56.666666666666664,0.1333333333333333,48.333333333333336,-0.03333333333333344,45.0,-0.10000000000000009
2,76.66666666666667,0.5333333333333333,49.166666666666664,-0.016666666666666607,58.333333333333336,0.16666666666666663,53.333333333333336,0.06666666666666665,52.5,0.050000000000000044
5,85.0,0.7,60.83333333333333,0.21666666666666667,63.33333333333333,0.2666666666666667,58.333333333333336,0.16666666666666663,50.83333333333333,0.01666666666666672
6,95.0,0.9,51.66666666666667,0.033333333333333326,65.0,0.30000000000000004,56.666666666666664,0.1333333333333333,59.166666666666664,0.18333333333333335
7,79.16666666666666,0.5833333333333333,57.49999999999999,0.15000000000000002,51.66666666666667,0.033333333333333326,44.166666666666664,-0.1166666666666667,41.66666666666667,-0.16666666666666674
8,91.66666666666666,0.8333333333333334,80.83333333333333,0.6166666666666667,67.5,0.35,58.333333333333336,0.16666666666666663,63.33333333333333,0.2666666666666667
9,97.5,0.95,65.0,0.30000000000000004,71.66666666666667,0.43333333333333335,63.33333333333333,0.2666666666666667,63.33333333333333,0.2666666666666667
