trial,CSP_LDA,CSP_LDA_BOTDA,EEGNet,EEGNet_FT,EEGNet_BOTDA
1,0.00036274900048738346,0.02326916399761103,0.0010410280010546558,0.01615183700050693,0.07089640900085215
2,0.00025027600349858403,0.016527091000170913,0.0012565459983306937,0.016527076993952505,0.07013356400420889
3,0.0002656069991644472,0.015698629002145026,0.0010560110022197478,0.01637077199848136,0.0704115419939626
4,0.00024606799706816673,0.014825767997535877,0.0010475579983904026,0.01645377800014103,0.07029538900678745
5,0.00025413399998797104,0.013943338999524713,0.0011562750005396083,0.016891908999241423,0.07324048000009498
6,0.00031180999940261245,0.014217256997653749,0.0011152509978273883,0.016802424994239118,0.07203238700458314
7,0.00025937800091924146,0.013384377001784742,0.0011073499990743585,0.0173940339955152,0.07088511699839728
8,0.00027667899848893285,0.012884062998637091,0.001132384997617919,0.018324295997445006,0.07059744700381998
9,0.00027190100081497803,0.013139075999788474,0.0017934210045496002,0.02310316100192722,0.0733842019981239
10,0.00027038400003220886,0.012738332006847486,0.0011543939981493168,0.0180700170021737,0.0719845389976399
11,0.0002856110004358925,0.013177756001823582,0.0012710349983535707,0.017047232002369128,0.06553006800095318
12,0.00032019200443755835,0.01299271899915766,0.0010742040030891076,0.0202347730009933,0.08937330899789231
13,0.0002730650012381375,0.014613695995649323,0.0011479699969640933,0.018721849999565165,0.0727801070024725
14,0.0002684540013433434,0.012605735995748546,0.0011807940027210861,0.018439906001731288,0.07335489399702055
15,0.0003060750022996217,0.013137380003172439,0.0013424499993561767,0.021417303003545385,0.09658124099951237
16,0.0003558509997674264,0.018421396001940593,0.001384570001391694,0.01935991700156592,0.07492714600084582
17,0.000270992997684516,0.012755880001350306,0.001305367004533764,0.020665114003350027,0.12895893899985822
18,0.0004915350000374019,0.019425217004027218,0.0017304719949606806,0.024479924999468494,0.12918708399956813
19,0.0004027420000056736,0.02139718500257004,0.001764038999681361,0.02355607099889312,0.1260820329989656
20,0.0003521879989420995,0.022538773002452217,0.0015064580002217554,0.02387007100332994,0.12749491599970497
21,0.00035941199894296005,0.02120026699412847,0.0016841280012158677,0.022768148002796806,0.12636427799589
22,0.0003629040002124384,0.0224818709975807,0.0015512250029132701,0.023345638997852802,0.12893713700032094
23,0.0003665470067062415,0.020807892993616406,0.001568553998367861,0.023557333995995577,0.1332425759974285
24,0.00036358999932417646,0.022313184999802615,0.0016645409996272065,0.023385815999063198,0.13093826900148997
25,0.0003697600041050464,0.02122449300077278,0.0016274479930871166,0.023393082999973558,0.12088420800137101
26,0.00041873699956340715,0.02118986700224923,0.0015836200036574155,0.02272322699718643,0.12239124000188895
27,0.0003894909968948923,0.02119777700136183,0.0016953049998846836,0.023108622001018375,0.13427455000055488
28,0.00041491600131848827,0.021356252997065894,0.0017764620060916059,0.03355623899551574,0.30424079300428275
29,0.000458278002042789,0.04553109599510208,0.001849061001848895,0.023954369004059117,0.13067969500116305
30,0.00037683400296373293,0.02167910499701975,0.0016588510043220595,0.023186830003396608,0.11559159299940802
31,0.00037848999636480585,0.021526974996959325,0.0016177990037249401,0.022540794001542963,0.11834674599958817
32,0.000378736003767699,0.02112402700004168,0.0016367770003853366,0.021662554005160928,0.07780666500184452
33,0.0002735510061029345,0.01346292200469179,0.0012491669986047782,0.016625853997538798,0.07494847800262505
34,0.00028407000354491174,0.013916153002355713,0.0011315910014673136,0.01681293800356798,0.07447457499802113
35,0.00027264100208412856,0.013459786998282652,0.0011447989963926375,0.016589033999480307,0.06834537599934265
36,0.00029341699701035395,0.013225839000369888,0.0011991419960395433,0.016699114996299613,0.06754821900540264
37,0.00027544100157683715,0.013262915999803226,0.001107561998651363,0.017051566996087786,0.0749067670039949
38,0.00029978899692650884,0.013083518002531491,0.001191139999718871,0.016968238000117708,0.07658594000531593
39,0.0002901719999499619,0.013123111006279942,0.0011207369971089065,0.01961960000335239,0.07609017700451659
40,0.00032061999809229746,0.013157000998035073,0.0011272889969404787,0.01743548300146358,0.06778874900192022
41,0.00035001699870917946,0.013964688994747121,0.001175279998278711,0.017549446994962636,0.07564009700581664
42,0.0003300600001239218,0.01291359300375916,0.0010610960016492754,0.018549004002125002,0.11988731100427685
43,0.00028401600138749927,0.012964189998456277,0.0012146709996159188,0.01763587199820904,0.0756556289998116
44,0.0003232710005249828,0.013016801000048872,0.0012401560015860014,0.0184094569995068,0.07655825099936919
45,0.0002962969956570305,0.01396806199772982,0.0013715360037167557,0.018345680997299496,0.09817699399718549
46,0.0002928590038209222,0.01323702900117496,0.0012509399966802448,0.018081164002069272,0.069036706998304
47,0.0002779620044748299,0.013328724999155384,0.0011650129963527434,0.01791948299796786,0.06923180999729084
48,0.00029294000705704093,0.013451175997033715,0.0017265059941564687,0.02257475900114514,0.11058704600145575
49,0.00027768799918703735,0.013417576003121212,0.0012688069982687011,0.017687298997770995,0.07020041599753313
50,0.00028661699616350234,0.013557108999521006,0.0012260799994692206,0.016483379004057497,0.0802456550009083
51,0.00030266200337791815,0.013173778999771457,0.0013271720017655753,0.016994088000501506,0.07101323599636089
52,0.00030131099629215896,0.013146848003088962,0.0011401079973438755,0.01716368600318674,0.0692602729977807
53,0.0002992709996760823,0.013213427999289706,0.0012470030051190406,0.017702486999041867,0.07694463599909795
54,0.00029050099692540243,0.013160629998310469,0.0011694120039464906,0.01870255099493079,0.07778328799759038
55,0.0002956529933726415,0.02003281799989054,0.0015261759981513023,0.02045335600269027,0.07711958500294713
56,0.00028900400502607226,0.013264447996334638,0.0011048750020563602,0.018126986004062928,0.0807875380050973
57,0.0003118130043731071,0.013320136997208465,0.0011281949991825968,0.01755139099986991,0.07726659999752883
58,0.0003025619953405112,0.013319172001502011,0.0011314919975120574,0.01750917600293178,0.07003437599632889
59,0.00030556799902115017,0.013264327993965708,0.00106080700061284,0.017998212002567016,0.07746102199598681
60,0.000301986001431942,0.013235170001280494,0.0012362699999357574,0.017918202000146266,0.07739073799893958
61,0.0003182110012858175,0.013766985000984278,0.001119707005273085,0.018063572999380995,0.0708492049961933
62,0.0003009990032296628,0.013344027996936347,0.0010830719984369352,0.01747719900595257,0.07778541299921926
63,0.00031415800185641274,0.01348962200427195,0.0010928650008281693,0.01747450300172204,0.1151169650038355
64,0.00028575200121849775,0.013605637999717146,0.0011546090026968159,0.017469598999014124,0.07924704499600921
65,0.0002784709940897301,0.014495846000500023,0.0012120249957661144,0.017538009000418242,0.0709411940042628
66,0.0002973529990413226,0.013973490000353195,0.0011841720042866655,0.018261527999129612,0.07268394200218609
67,0.00034893699921667576,0.014213397000276018,0.0011520550033310428,0.018305807003343944,0.07947764399432344
68,0.00028907500382047147,0.014177275996189564,0.001175997000245843,0.01794422800594475,0.07936311099911109
69,0.00032108600134961307,0.014135842000541743,0.0012804210055037402,0.017751907995261718,0.07928676500159781
70,0.00033619200257817283,0.014183876002789475,0.0011212089957552962,0.017487138000433333,0.08035203599865781
71,0.00029996500234119594,0.014071382000111043,0.0011367940023774281,0.016920562004088424,0.07118988000001991
72,0.00032870400173123926,0.014469207002548501,0.001316396999754943,0.01668290599627653,0.07141352900362108
73,0.0002768300037132576,0.014729980000993237,0.0011631630040938035,0.016583049000473693,0.07836667000083253
74,0.0003033760003745556,0.01447277500119526,0.001097572996513918,0.016577040994889103,0.07049807399744168
75,0.00026678999711293727,0.014473505994828884,0.0010241510026389733,0.016458791003969964,0.07278271800169023
76,0.00030757700005779043,0.014155022996419575,0.001247406005859375,0.01651621999917552,0.07212057000288041
77,0.00029769600223517045,0.014318433997686952,0.0011523499997565523,0.01656650600489229,0.0719187580034486
78,0.00030227899696910754,0.014553774002706632,0.0011356840041116811,0.016571617998124566,0.07953450199420331
79,0.0002931380004156381,0.014332809994812123,0.0011212700046598911,0.016364458002499305,0.07868234800116625
80,0.0002866890063160099,0.014492907997919247,0.0010572290048003197,0.016161817999091,0.07901947099890094
81,0.00029559100221376866,0.014533344001392834,0.0010768850042950362,0.016296490997774526,0.089839366999513
82,0.0003659779977169819,0.018908985002781264,0.0015319239973905496,0.019831571997201536,0.12471218500286341
83,0.00038964599661994725,0.02229642600286752,0.0016356759952032007,0.02498849999392405,0.07343532200320624
84,0.0002898539969464764,0.014550053005223162,0.0011197030034963973,0.016222703001403715,0.08316132400068454
85,0.0003230130023439415,0.014767423002922442,0.0012400590057950467,0.016382719004468527,0.08009095000306843
86,0.00027324700204189867,0.014706306996231433,0.0011256880025030114,0.01649230199836893,0.07269701300538145
87,0.0002884380010073073,0.014922517002560198,0.0011051660039811395,0.016331693004758563,0.08066284700180404
88,0.00028767299954779446,0.014695817000756506,0.001179165999928955,0.016276187998300884,0.0646068020068924
89,0.0002742529977695085,0.015104949998203665,0.0010132690003956668,0.016103235000628047,0.08079143900249619
90,0.0002798490022541955,0.014884423995681573,0.0011571620052563958,0.016482874998473562,0.07408908299839823
91,0.0003060770031879656,0.014807517996814568,0.0010962059968733229,0.01623466999444645,0.08044731900008628
92,0.0003060079980059527,0.016030452999984846,0.001151745003880933,0.016790567002317403,0.0652797910006484
93,0.00029186300525907427,0.014510549000988249,0.0011852820025524125,0.01605808499880368,0.0738240520004183
94,0.000302705004287418,0.01480619699577801,0.001145456000813283,0.01641374299651943,0.08110584800306242
95,0.00025944100343622267,0.014898898996762,0.001193875003082212,0.01617820400133496,0.08084702199994354
96,0.00024746199778746814,0.014836549002211541,0.001109967997763306,0.016070632002083585,0.08094103400071617
97,0.0002585080001153983,0.014906182004779112,0.0010188369997194968,0.01596995499858167,0.08111388199904468
98,0.00025140700017800555,0.014684708999993745,0.0009870059948298149,0.01567030799924396,0.0812501920008799
99,0.0002516899985494092,0.014736252996954136,0.0010586920034256764,0.01589915299700806,0.08255934200133197
100,0.0002851329991244711,0.0146982240039506,0.0009980500035453588,0.015928957996948157,0.08316674800153123
101,0.00027901100111193955,0.016879160000826232,0.0012116419966332614,0.016659482003888115,0.08166750499367481
102,0.00025263099814765155,0.01509345399972517,0.0010957319973385893,0.016533513997273985,0.08254849199875025
103,0.00025520600320305675,0.01502266700117616,0.0009954790002666414,0.015888376998191234,0.08242149699799484
104,0.0002526320022298023,0.01508155000192346,0.0011538420003489591,0.016249275002337527,0.08221074900211534
105,0.00027303800015943125,0.015395554000861011,0.0011714830034179613,0.01653238499420695,0.08350133899512002
106,0.00026311000692658126,0.015229230004479177,0.0011760130000766367,0.01632176699786214,0.08318440800212556
107,0.0002555290047894232,0.015334941002947744,0.0010241739946650341,0.016360590001568198,0.08351900800334988
108,0.0002491749983164482,0.01525912199576851,0.001089627003239002,0.01626056499662809,0.08280140299757477
109,0.0002408419968560338,0.015458582995051984,0.0009731410027598031,0.016300340997986495,0.08615334500063909
110,0.0002827320058713667,0.01661234000494005,0.0011898520024260506,0.016673254998750053,0.0834730939968722
111,0.0002559120039222762,0.01569158900383627,0.001028286998916883,0.01652062899665907,0.08328070999414194
112,0.0002605639965622686,0.015395287999126595,0.001065962998836767,0.01639680500375107,0.08409903199935798
113,0.0002582689994596876,0.0155024389969185,0.0011427479985286482,0.01635784599784529,0.08718623899767408
114,0.0002522450013202615,0.01588776000426151,0.0010652090059011243,0.016171528994163964,0.08334983399981866
115,0.0002463709970470518,0.015829919000680093,0.0010665590016287751,0.016996338999888394,0.08336174899886828
116,0.00024498400307493284,0.015484530005778652,0.0010218509996775538,0.01616593200014904,0.08369965000019874
117,0.0002471859988872893,0.01572274000500329,0.0009641369979362935,0.016038187997764908,0.10297023099701619
118,0.00026076799986185506,0.016449139999167528,0.0011991049977950752,0.016641659000015352,0.08496470200043404
119,0.0002563330053817481,0.016043463001551572,0.001136433995270636,0.016547932995308656,0.08493678700324381
120,0.00025176999770337716,0.01600861800397979,0.0010464820006745867,0.016628965000563767,0.08400358400103869
