trial,CSP_LDA,CSP_LDA_BOTDA,EEGNet,EEGNet_FT,EEGNet_BOTDA
1,0.00024127799997586408,0.019747655999935887,0.000981285000079879,0.016279946999929962,0.07037396500004434
2,0.00023564600019199133,0.01925935200006279,0.0009351149999474728,0.01621649999992769,0.07123406799996701
3,0.0002434200000607234,0.0195301640001162,0.001069634000032238,0.01647649899996395,0.07138947199996437
4,0.00023427999985869974,0.019225950999953056,0.001136865000034959,0.016351930999917386,0.07049187100005838
5,0.00021552799989876803,0.019161318999977084,0.0009115689999816823,0.015762099999847123,0.07126816699997107
6,0.00023741200016047515,0.018758131999902616,0.0009489609999491222,0.015948449999996228,0.0712260340001194
7,0.00022611899998992158,0.018706182000187255,0.0009270440000364033,0.015636815000107163,0.07262142200011112
8,0.0002067549999082985,0.018739289999984976,0.0009260990000257152,0.0158041139998204,0.07166435999988607
9,0.00021036299995103036,0.01949781199982681,0.0010855030000129773,0.017404747000000498,0.0716336399998454
10,0.00021848599999430007,0.018592273000194837,0.0009641859999192093,0.01593583499993656,0.0717196939999667
11,0.0002839680000761291,0.020985772000130964,0.0009230100001786923,0.015687501000002158,0.07189104300005056
12,0.00021141499996701896,0.018804063000061433,0.0009197479998874769,0.01582433399994443,0.07185464100007266
13,0.0002032049999343144,0.01848161699990669,0.0009795339999527641,0.016039159000001746,0.07183922499984874
14,0.00021452700002555503,0.018680490999940957,0.0009384130000853474,0.01610971799982508,0.07234783900003094
15,0.00023709400011284743,0.024196087000063926,0.0014261380001698853,0.01983230399991953,0.07236955500002296
16,0.00022166099984133325,0.017650172000003295,0.0010068690000935021,0.016493863000050624,0.07185167399984493
17,0.00025129699997705757,0.017639855999959764,0.0010113880000517383,0.016909872000042014,0.0720284779999929
18,0.00021397599994088523,0.017147751000038625,0.0009324249999735912,0.016144815000188828,0.07229061199996067
19,0.00023074199998518452,0.01678030899984151,0.0009855539999534813,0.016594694999866988,0.07218121200003225
20,0.00022368899999491987,0.017149656999890794,0.0009319650000634283,0.016151248999904055,0.07224303700013479
21,0.000227322999990065,0.017414064999911716,0.0009569690000716946,0.016320661999998265,0.07182048300001043
22,0.00022304100002656924,0.01852143199994316,0.0009058819998699619,0.01581648599994878,0.0724290480000036
23,0.00019681999992826604,0.018004902000029688,0.0009100719998968998,0.015717156999926374,0.07220949499992457
24,0.00021028600008321519,0.017988907000017207,0.0009042389999649458,0.0158565209999324,0.07261737199996787
25,0.00022277299990491883,0.01835102699988056,0.0009436479999749281,0.016154393999840977,0.07275390600011633
26,0.00021858900004190218,0.018608875000154512,0.0009363780000057886,0.015840977999914685,0.07332441100015785
27,0.00021568400006799493,0.01758341400000063,0.0009136300000136544,0.015801250999857075,0.07386002199996256
28,0.00019763599993893877,0.017634111999996094,0.0008904400001483737,0.01558026699990478,0.0734888619999765
29,0.00023137899984249088,0.019649463999940053,0.0009857699999429315,0.016165118000117218,0.07314628700009962
30,0.00022096800012150197,0.019992035000086616,0.0009274590001950855,0.015728015999911804,0.07353190999992876
