trial,CSP_LDA,CSP_LDA_BOTDA,EEGNet,EEGNet_FT,EEGNet_BOTDA
1,0.0002938269999503973,0.022511525000027177,0.0012192350000077568,0.016840029000150025,0.085396160000073
2,0.00028151500009698793,0.020511431999921115,0.0010582940001313546,0.017018472000017937,0.07070569300003626
3,0.0002139309999620309,0.02157007400001021,0.0009476860000177112,0.016338081999947462,0.07003944600000978
4,0.0002031500000612141,0.019740791999993235,0.0009762529998624814,0.016171749000022828,0.0707529409999097
5,0.0002210060001743841,0.02141300100015542,0.0009189330000936025,0.01616166799999519,0.07088222299989866
6,0.00020915200002491474,0.02137001300002339,0.0009442099999432685,0.01642284100012148,0.07116128699999535
7,0.00021554400018430897,0.021163065000109782,0.0009636059999138524,0.01625840299993797,0.07121842200012907
8,0.0002244519998839678,0.022688066000000617,0.0010954289998608147,0.01644659499993395,0.07130863499992302
9,0.00022885799990035594,0.02355319299999792,0.0010674250002011831,0.016789473000017097,0.07202630000006138
10,0.0002697600000374223,0.0221847230000094,0.0010703540001486544,0.016419731000041793,0.07206324699996003
11,0.00023361100011243252,0.023104380999939167,0.000971378000031109,0.016549422000025515,0.07182135499988362
12,0.00022740899999007524,0.02278315300009126,0.001035871999874871,0.016436401000191836,0.07245425600012823
13,0.00024148199986484542,0.022049686999935147,0.0011224019999644952,0.01703854299989871,0.07230950399980429
14,0.00025258099981328996,0.021125062000010075,0.0010833420001290506,0.01661132699996415,0.07186809599988919
15,0.00022844399995847198,0.020415892000073654,0.0009540510000078939,0.016394064999985858,0.07200982399990608
16,0.0002140449998933036,0.021230605000027936,0.0009426489998531906,0.016051352999966184,0.0725941089999651
17,0.00021740900001532282,0.021094218999905934,0.0009964529999706428,0.01645713099992463,0.07405342900005962
18,0.0002622469999096211,0.02137092299994947,0.001078439000139042,0.016824884000016027,0.07344813600002453
19,0.00023055399992699677,0.022116736000043602,0.0009927739999966434,0.021515105000162293,0.08563222699990547
20,0.0002406510000128037,0.022547843999973338,0.001032199000064793,0.01661854700000731,0.07278275199996642
21,0.00021540400007324934,0.02344860400012294,0.0009440310000172758,0.016167730000006486,0.07248445999994146
22,0.000220569000020987,0.023931528000048274,0.0009437120002075972,0.016089038000018263,0.07333078999999998
23,0.00021932000004198926,0.02292972399982318,0.0009739529998569196,0.016483425000160423,0.07327404500006196
24,0.00022379000006367278,0.023150801999918258,0.0009994320000714652,0.016183152999929007,0.07326258400007646
25,0.00021479799988810555,0.023181524000165155,0.0009745679999468848,0.016495915999939825,0.07392099899993809
26,0.00028217900012350583,0.022499063999930513,0.0009532310000395228,0.01646550199984631,0.0735036549999677
27,0.00022835699996903713,0.02244945200004622,0.0010842699998647731,0.016406533000008494,0.07353915499993491
28,0.00023912800020298164,0.022554402000196205,0.001021642999830874,0.016345836000027703,0.07327574200007803
29,0.00022667700000056357,0.022829352000144354,0.0009984460000396211,0.016290026999968177,0.07328847700000551
30,0.0002222359998995671,0.022974015000045256,0.0009866689999853406,0.016238291000036043,0.07360945499999616
31,0.00023402300007546728,0.023209547999840652,0.0010459830000399961,0.017005948000132776,0.07432922499992856
32,0.00023606199988535082,0.02299185199990461,0.0010163560000364669,0.016257003999953668,0.07408799699987867
33,0.00022497100007967674,0.022248993000175687,0.000891784000032203,0.015469739000081972,0.07414772500010258
34,0.00019548000000213506,0.02372879299991837,0.0014334440002130577,0.01924134899991259,0.07786579399999027
35,0.0002218399999946996,0.02337432300009823,0.0009730689998832531,0.016428395000048113,0.07463594800015017
36,0.00023654000005990383,0.02291017000015927,0.0009836280000854458,0.015999630000123943,0.08728052900005423
37,0.0002621129999624827,0.022886628000151177,0.0011432879998665157,0.016595539000036297,0.07458724399998573
38,0.0002232829999684327,0.023180885000101625,0.0009475919998749305,0.01581138500000634,0.07498616599991692
39,0.00023400600002787542,0.022436829000071157,0.0009725919999254984,0.015781654999955208,0.07460000100013531
40,0.00022513900012199883,0.022086204000061116,0.001001597000140464,0.01665640600003826,0.07504051199998685
41,0.00024948499981292116,0.022531838000077187,0.0009593079998921894,0.016161208999847076,0.07477733399991848
42,0.00024373299993385444,0.02257785300002979,0.0009552590001931094,0.01648212500003865,0.0755996419998155
43,0.00021612299997286755,0.022314886000003753,0.0010008939998442656,0.016130901999986236,0.07574804699993365
44,0.0002505159998236195,0.024555705000011585,0.0011304679999284417,0.01665196600015406,0.07572518999995737
45,0.00025102400013565784,0.025178399000196805,0.0010984539999299159,0.016959186000121917,0.07582607199992708
46,0.00025015200003508653,0.02565244399988842,0.000926212000194937,0.016222238000182188,0.07554525900013687
47,0.00023231900013342965,0.02539556800002174,0.0009900059999381483,0.016649273999973957,0.07543694800006051
48,0.00023109500011742057,0.024891552999861233,0.0010234619999209826,0.016720609000003606,0.07638984899995194
49,0.00024482800017722184,0.025294004999977915,0.0010058620000563678,0.01687975599998026,0.07546713000010641
50,0.00020942099990861607,0.025489192000122785,0.0009715959999994084,0.016419523999957164,0.07676390000005995
51,0.0002279240000007121,0.027843765999932657,0.0011112949998732802,0.0167980640001133,0.07667791100016075
52,0.00022535099992637697,0.025246017999961623,0.0009763059999841062,0.016510405999952127,0.07622732700019696
53,0.0002732730001753225,0.025019099000019196,0.0010312599999906524,0.016673437000008562,0.07940524900004675
54,0.0002412149999599933,0.025718816999869887,0.0011550039998837747,0.016971526000133963,0.07661531500002638
55,0.0002892390000397427,0.025497089000054984,0.001137018999997963,0.017124616000046444,0.07651142400004574
56,0.00024019100010264083,0.025284929999997985,0.0010923810000349476,0.016481434000070294,0.07666408399995817
57,0.00022379600000022037,0.025384680000115623,0.0009384990000853577,0.01591116100007639,0.07644807400015452
58,0.00021850999996786413,0.0254722300001049,0.0010117819999777566,0.016245945000036954,0.07712383600005523
59,0.00021194099986132642,0.025754033999874082,0.0009408280000116065,0.016217037999922468,0.07773736200010717
60,0.00023323200002778322,0.025390885999968305,0.0009847290000379871,0.016265193999970506,0.07762284099999306
61,0.00022807599998486694,0.026781966000044122,0.0009848740000961698,0.016290647000005265,0.0776667309999084
62,0.00022933199988983688,0.027099060999944413,0.0009782390000054875,0.016292038999836223,0.07711854100011806
63,0.0002286019998791744,0.026835093000045163,0.0010079529999984516,0.016602201000068817,0.07724987999995392
64,0.00024633599991830124,0.026887870000109615,0.0010666330001640745,0.016341825999916182,0.07753394899987143
65,0.0002261019999423297,0.026873207000107868,0.0009803599998576829,0.016167138000128034,0.0778670280001279
66,0.00022128199998405762,0.026673012000173912,0.0010751720001280773,0.016579118999970888,0.07823881500007701
67,0.0002397540001766174,0.026926643000024342,0.0010314339999695221,0.016375168999957168,0.07827744199994413
68,0.000229160999879241,0.026744986000039717,0.0010699019999265147,0.01633074599999418,0.07833527299999332
69,0.0002287580000484013,0.027065021999987948,0.0009860799998477887,0.01622292899992317,0.09421631000009256
70,0.0002723460002016509,0.028304101000003357,0.0012030630000481324,0.016725231000009444,0.07853112899988446
71,0.0002328930002022389,0.02678088800007572,0.0010341409999909956,0.016382516000021496,0.07855874300003052
72,0.00024304900011884456,0.027029388000073595,0.001070454000000609,0.016433747000064614,0.07866132499998457
73,0.00025753900013114617,0.026995425999984946,0.0010514059999877645,0.01667521000013039,0.07905917399989448
74,0.00023797900007593853,0.027442824999980076,0.0010562360000676563,0.01685537999992448,0.07928533199992671
75,0.00022830700004305982,0.02714568800001871,0.001012854000009611,0.016698700000006284,0.07917057600002408
76,0.0002590130000044155,0.02739157099995282,0.0011124440000003233,0.016953722000152993,0.07941735499980496
77,0.00024344799999198585,0.02724146699983976,0.0010144489999674988,0.016793754999980592,0.079879321999897
78,0.0002479870001934614,0.027497307999965415,0.0010149610000098619,0.016677913999956218,0.07965894900007697
