trial,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,5.358405178412795e-05,0.23062437499174848,0.04815400001825765,0.025801417010370642,0.0008859589579515159,0.024205999972764403,5.099058041989338,0.29368125001201406
2,5.208299262449145e-05,0.18898400000762194,0.04165712499525398,0.025917082966770977,0.0008774170419201255,0.024117124965414405,4.9217371250269935,0.2845993330120109
3,4.8124988097697496e-05,0.18740008299937472,0.04715737502556294,0.025679832964669913,0.0008673749980516732,0.023161291959695518,4.675687707960606,0.2643347089760937
4,5.537504330277443e-05,0.20054925000295043,0.03664687497075647,0.025974541960749775,0.0008787499973550439,0.024047625018283725,5.067665207956452,0.2605638750246726
5,4.941702354699373e-05,0.18755125004099682,0.0644952500006184,0.025703374994918704,0.0008727499516680837,0.025046665978152305,5.163912874995731,0.27613395801745355
6,5.183398025110364e-05,0.1920817500213161,0.04062299994984642,0.025876166997477412,0.0008912080083973706,0.024902415985707194,4.584653750003781,0.26741554198088124
7,4.6874978579580784e-05,0.18953462498029694,0.06522250000853091,0.01582812500419095,0.0008875000057742,0.025048458017408848,4.956724499992561,0.26291641703573987
8,4.541699308902025e-05,0.1918544169748202,0.041605208010878414,0.026058249990455806,0.000903083011507988,0.024361541029065847,4.763759209017735,0.27081787498900667
9,5.5291049648076296e-05,0.18915287498384714,0.037595707981381565,0.017450291954446584,0.0009645419777370989,0.025134374969638884,4.521300499967765,0.2860294590354897
10,5.5541982874274254e-05,0.19691245799185708,0.05602225003531203,0.010850582970306277,0.0009071250096894801,0.025004750001244247,4.691450916987378,0.2611108749988489
11,5.4875039495527744e-05,0.19197225000243634,0.04040479101240635,0.013615166011732072,0.0009354999638162553,0.02506104198982939,4.505269125045743,0.2912114999489859
12,5.58749889023602e-05,0.1926681250333786,0.0359486669767648,0.020917167013976723,0.0008995840325951576,0.023709667031653225,4.428745291021187,0.27922508295159787
13,4.5625027269124985e-05,0.18744854198303074,0.031970417010597885,0.021160542033612728,0.0009094579727388918,0.02464729204075411,4.694552165979985,0.2967779170139693
14,5.3333002142608166e-05,0.19209733401658013,0.03422875003889203,0.01592383300885558,0.000909249996766448,0.02485904103377834,4.639037167013157,0.2709108749986626
15,5.004199920222163e-05,0.2017828340176493,0.05242383404402062,0.015961249999236315,0.0009189579868689179,0.025303374975919724,5.007988917001057,0.28295024996623397
16,5.504203727468848e-05,0.19179750001057982,0.03322887496324256,0.011088375002145767,0.0009206669637933373,0.025317624968010932,4.4070072079775855,0.27758979197824374
17,4.741700831800699e-05,0.18916908401297405,0.03155549999792129,0.010856166016310453,0.0009203340159729123,0.025398541998583823,4.454411042039283,0.29113154200604185
18,5.4458039812743664e-05,0.19595224998192862,0.037827457999810576,0.010849250014871359,0.0009245840483345091,0.02520591701613739,4.644177749985829,0.29047266603447497
19,5.7500030379742384e-05,0.18858566600829363,0.06113833299605176,0.01098454196471721,0.0009352079941891134,0.02568216697545722,3.9415637079509906,0.29964520799694583
20,4.704098682850599e-05,0.20027983299223706,0.04282095801318064,0.010888250020798296,0.0009272909956052899,0.02560562500730157,4.099185165949166,0.2979081670055166
21,5.829200381413102e-05,0.1947330409893766,0.04305350000504404,0.011332041991408914,0.0010932919685728848,0.026486832997761667,4.122961707995273,0.2973659170093015
22,5.216605495661497e-05,0.1910929169971496,0.061531250015832484,0.011104957957286388,0.0009463750175200403,0.025832583953160793,4.056297999981325,0.3243752910057083
