trial,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,4.900002386420965e-05,0.21365241601597518,0.003439374966546893,0.004184500023256987,0.015548500057775527,0.018006625003181398,6.926049292029347,0.25907029199879616
2,4.9499969463795424e-05,0.19656900002155453,0.0033507919870316982,0.003897415997926146,0.012942457979079336,0.017610165989026427,5.453252000035718,0.28928645799169317
3,5.295901792123914e-05,0.24019395903451368,0.003842042002361268,0.004259749955963343,0.013965582998935133,0.018032125022727996,6.213312208012212,0.2818542500026524
4,6.216700421646237e-05,0.20654754200950265,0.003765458008274436,0.003957875014748424,0.015235917002428323,0.018585167010314763,5.655469999997877,0.2912308330414817
5,5.80840278416872e-05,0.19702820800011978,0.0038153749774210155,0.004165541031397879,0.015561749984044582,0.01827866700477898,5.860372416966129,0.37043012504000217
6,9.045802289620042e-05,0.2521237919572741,0.004688999964855611,0.004752915992867202,0.02160341601120308,0.020725750015117228,6.682387833017856,0.3005928749917075
7,6.52919989079237e-05,0.19628125004237518,0.0041936670313589275,0.00452908402075991,0.020975583989638835,0.01931195898214355,5.225703332980629,0.284751667000819
8,7.916695903986692e-05,0.2186936250072904,0.0036215409636497498,0.003816374985035509,0.025279499997850507,0.018196374992839992,5.063388875045348,0.2701066249865107
9,4.6625034883618355e-05,0.1907478750217706,0.003389791992958635,0.003825915977358818,0.022051208012271672,0.020366249955259264,5.392203332972713,0.28071541601093486
10,4.975002957507968e-05,0.22495791700202972,0.005429166019894183,0.005584999977145344,0.0413383329869248,0.02482758299447596,5.445762875024229,0.29773662495426834
11,6.254197796806693e-05,0.23430999997071922,0.003611916967201978,0.004366000008303672,0.018165500019676983,0.02367287501692772,5.329463374975603,0.3185263329651207
12,6.654200842604041e-05,0.20943462499417365,0.004543332965113223,0.004040708008687943,0.015672874986194074,0.020834750030189753,4.603310249978676,0.27399483299814165
13,4.779099253937602e-05,0.20799091702792794,0.003441167005803436,0.0038048330461606383,0.013623083010315895,0.0181820840225555,4.791620999982115,0.2731058750068769
14,5.237502045929432e-05,0.19875599996885285,0.0036004589637741446,0.003877541981637478,0.013050416018813848,0.018676667008548975,5.5736555000185035,0.3419548329547979
15,0.0003182920045219362,0.22879204200580716,0.0042664160137064755,0.004031208984088153,0.01609216700308025,0.02066924999235198,5.002153625013307,0.311847958015278
16,6.591703277081251e-05,0.21131829195655882,0.0035138329840265214,0.004221250012051314,0.015589416958391666,0.0178152919979766,4.984546999970917,0.30926216702209786
17,6.912497337907553e-05,0.20254645799286664,0.0034998750197701156,0.003986875002738088,0.014800416014622897,0.018614625034388155,4.817492417001631,0.2980758750345558
18,5.51670091226697e-05,0.20009654201567173,0.003754334000404924,0.0043807089678011835,0.017862040956970304,0.018434375000651926,5.494531709002331,0.3098066250095144
19,8.754199370741844e-05,0.20335954101756215,0.007563500024843961,0.004666667024139315,0.017644792038481683,0.0204082079580985,4.714822457986884,0.2861484999884851
20,4.958402132615447e-05,0.2008849999983795,0.003077334025874734,0.004312625038437545,0.017119041993282735,0.019044458982534707,4.572508290992118,0.296756291994825
21,5.0665985327214e-05,0.22693541704211384,0.0029365409864112735,0.004353665979579091,0.020055166038218886,0.019985000020824373,4.653059165982995,0.2930703329620883
22,4.8332964070141315e-05,0.1943821670138277,0.0029014580068178475,0.004023208981379867,0.01637195801595226,0.018780124955810606,4.452512166986708,0.31088558299234137
23,6.125000072643161e-05,0.20304462499916553,0.0040202499949373305,0.004503500007558614,0.016729834023863077,0.021056249970570207,4.536303958971985,0.30208079202566296
24,4.795897984877229e-05,0.1976996250450611,0.0036688330001197755,0.004207709047477692,0.015367667016107589,0.020247750042472035,4.385370333038736,0.30762712500290945
25,5.458301166072488e-05,0.2016962919733487,0.0030254580196924508,0.004748582956381142,0.01606649998575449,0.020003374957013875,4.621720207971521,0.30081487499410287
26,4.8416026402264833e-05,0.20015299995429814,0.0036367499851621687,0.004998749995138496,0.024770834017544985,0.020540708035696298,4.307243250019383,0.31920725002419204
27,6.104202475398779e-05,0.2061443750280887,0.003590957960113883,0.0045602499740198255,0.016326083976309747,0.01760312501573935,4.476542000018526,0.33771570899989456
28,6.937497528269887e-05,0.2012551249936223,0.003360499977134168,0.003791166003793478,0.014818208001088351,0.020509666996076703,4.344239166995976,0.30904829199425876
29,5.204195622354746e-05,0.20298316702246666,0.0037049170350655913,0.003615833993535489,0.014695374993607402,0.020284582977183163,4.070626542030368,0.30943391704931855
30,4.987494321539998e-05,0.19514224998420104,0.0036379170487634838,0.003635499975644052,0.014789042004849762,0.018711958022322506,4.091220833011903,0.32080445799510926
31,6.412499351426959e-05,0.2377545409835875,0.004111999995075166,0.004855457984376699,0.01771191699663177,0.023263709037564695,4.279577166016679,0.31364012497942895
32,6.087502697482705e-05,0.19618095800979063,0.0037548330146819353,0.004040500032715499,0.015159499947912991,0.02006479201372713,4.108225958014373,0.3192187090171501
33,6.804196164011955e-05,0.2054313329863362,0.005502042011357844,0.004618708975613117,0.015910625050310045,0.01824808301171288,4.279305791016668,0.3231063330313191
34,5.4292031563818455e-05,0.19591895898338407,0.003864375001285225,0.003907415957655758,0.015951333043631166,0.020263582991901785,3.978028667042963,0.32272816699696705
35,4.958303179591894e-05,0.19098412501625717,0.003738250001333654,0.0037067499943077564,0.016693707962986082,0.020984957984182984,4.046088374976534,0.31858683394966647
36,6.587500683963299e-05,0.2120730829774402,0.004241625021677464,0.004010832984931767,0.01698429201496765,0.018622207979205996,4.034740667033475,0.33687129098689184
37,6.891699740663171e-05,0.2048611250356771,0.003563040983863175,0.0042609169613569975,0.018228458997327834,0.021797999972477555,4.049262957996689,0.33873650000896305
38,4.9084017518907785e-05,0.19609562499681488,0.003131583973299712,0.0037744580185972154,0.017034249962307513,0.022038499999325722,4.161493083985988,0.32106158399255946
39,4.8874993808567524e-05,0.20270058303140104,0.00459820800460875,0.004177791997790337,0.019004124973434955,0.022158708015922457,3.9346387909608893,0.33372083300491795
40,7.033301517367363e-05,0.1981465420103632,0.0031649160082452,0.004336457990575582,0.018130749987903982,0.021728333027567714,4.020808874978684,0.3312840420403518
41,5.704100476577878e-05,0.22158408403629437,0.0035555000067688525,0.004336791986133903,0.020181083993520588,0.024199374951422215,3.9326915420242585,0.3338037089561112
42,5.224999040365219e-05,0.20009887497872114,0.0032066249987110496,0.003877334005665034,0.018109792028553784,0.021390332956798375,4.033995833015069,0.32615491695469245
43,5.520804552361369e-05,0.19959791598375887,0.0031897079898044467,0.003877124981954694,0.01826108299428597,0.022081292001530528,3.933254792005755,0.547734624997247
44,5.720800254493952e-05,0.2061141660087742,0.0032006250112317502,0.0038797500310465693,0.018438540981151164,0.021901207976043224,3.8631307919858955,0.3370578750036657
45,5.662499461323023e-05,0.19796358299208805,0.004300458007492125,0.004057833051774651,0.018514957977458835,0.0235730410204269,3.9411529159988277,0.3273132090107538
