trial,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,0.0006568750250153244,0.28836025000782683,0.0604592920280993,0.014603750023525208,0.05327054101508111,0.011369292042218149,6.165854291990399,0.3823118339641951
2,9.387504542246461e-05,0.25821770896436647,0.0492264170316048,0.007502124994061887,0.047027291962876916,0.006022499990649521,5.750418915995397,0.3407406249898486
3,0.00014404102694243193,0.24274208303540945,0.0672472909791395,0.00677191698923707,0.06369354197522625,0.0060265829670242965,6.196355833031703,0.32339149998733774
4,0.00012470904039219022,0.22210837504826486,0.051778500026557595,0.007875625044107437,0.04989074997138232,0.005546333966776729,5.464898541977163,0.32020224997540936
5,9.504100307822227e-05,0.2275896670180373,0.07208708301186562,0.00876708299620077,0.06995574996108189,0.00918279099278152,5.524405375006609,0.32865854201372713
6,7.379200542345643e-05,0.23203533299965784,0.06683266599429771,0.007490542018786073,0.06578687496948987,0.0058908750070258975,5.521490957995411,0.3108665409963578
7,5.908298771828413e-05,0.2264710000017658,0.07126345799770206,0.008525957993697375,0.07040166697697714,0.008417083998210728,5.6718317499617115,0.33900887495838106
8,0.00012287497520446777,0.23154191701905802,0.058481084008235484,0.02821145800407976,0.05748270801268518,0.027226625010371208,5.153397958027199,0.3333513749530539
9,0.00010025000665336847,0.21980462496867403,0.07307366700842977,0.023101333994418383,0.07069683296140283,0.016700415988452733,5.3051531669916585,0.30644345900509506
10,6.912497337907553e-05,1.1836894999723881,0.07085379201453179,0.006012750032823533,0.06793487496906891,0.005678166984580457,5.600462625036016,0.3145100830006413
11,8.520798292011023e-05,0.23213158396538347,0.06928374996641651,0.009271749993786216,0.06815958296647295,0.005751958000473678,5.298020292015281,0.3412997919949703
12,8.837500354275107e-05,0.2296623339643702,0.07345224998425692,0.009713167033623904,0.07147241599159315,0.008384166983887553,5.2004541250062175,0.3362527909921482
13,9.362498531118035e-05,0.23765958298463374,0.07349312503356487,0.019034333003219217,0.07276429201010615,0.014118583989329636,5.122295041976031,0.33798599999863654
14,8.874997729435563e-05,0.2302234169910662,0.07433383300667629,0.01789079199079424,0.0718885000096634,0.01715337496716529,5.211995958001353,0.33653129200683907
15,7.070903666317463e-05,0.2281630000215955,0.07614291697973385,0.022457332990597934,0.07290191698120907,0.017389999993611127,5.16900929203257,0.33865187503397465
16,7.162499241530895e-05,0.21914908301550895,0.06969754199963063,0.017272333963774145,0.07004262501141056,0.016782040998805314,5.130652915977407,0.34900191699853167
17,0.00010383303742855787,0.24504758400144055,0.05604333302471787,0.01807625003857538,0.05435670795850456,0.014720915991347283,4.93474229099229,0.35559154197108
18,0.00010562501847743988,0.23758654203265905,0.0639370420249179,0.02616729203145951,0.07886599999619648,0.022688541968818754,5.116907415969763,0.3406666669761762
19,7.512496085837483e-05,0.2157572089927271,0.05086808302439749,0.014795291994232684,0.0509609580039978,0.019642041996121407,4.88284149998799,0.32236558297881857
20,7.062498480081558e-05,0.2194577920017764,0.0644284580484964,0.017317417019512504,0.06535791698843241,0.013800792046822608,4.419081375002861,0.31966654100688174
21,0.0002606670022942126,0.23104008298832923,0.05198533402290195,0.02052129100775346,0.050988542032428086,0.017057667020708323,4.7113187499926426,0.3268338750349358
22,5.283299833536148e-05,0.2193081250297837,0.05631600000197068,0.01719679101370275,0.05676800000946969,0.016552666027564555,4.698611832980532,0.36401541699888185
23,9.095796849578619e-05,0.24807120801415294,0.06830454198643565,0.018737792037427425,0.06345074996352196,0.01472720899619162,4.621287084009964,0.3378014999907464
24,5.1957962568849325e-05,0.2158693340024911,0.051289709052070975,0.014427334011998028,0.05210870801238343,0.01947162498254329,5.055497499997728,0.35209891601698473
25,7.633300265297294e-05,0.22639154101489112,0.06897891702828929,0.015261458000168204,0.0658387080184184,0.020195666991639882,4.722519542032387,0.3395827920176089
26,6.779201794415712e-05,0.2194939170149155,0.06424824998248369,0.01758033304940909,0.06403612502617761,0.016977333987597376,4.50383270799648,0.3458392909960821
27,5.645799683406949e-05,0.22990600002231076,0.06080508296145126,0.015223833965137601,0.06284804100869223,0.023029874952044338,4.715476416051388,0.3379087909706868
28,5.787500413134694e-05,0.22584245802136138,0.06290075002470985,0.015062624996062368,0.06425837497226894,0.02284566598245874,4.700355334032793,0.3673469580244273
29,0.0001027500256896019,0.24279629194643348,0.06480470800306648,0.015102791949175298,0.06407674995716661,0.02021412504836917,4.703928207978606,0.3434687920380384
30,5.3541967645287514e-05,0.21663541701855138,0.06160104100126773,0.014481250022072345,0.06315879197791219,0.019886334019247442,4.435560875048395,0.337538041989319
31,6.975000724196434e-05,0.22015000000828877,0.06682691699825227,0.01215541601413861,0.06768350000493228,0.019865082984324545,4.391376707993913,0.35794800001895055
