trial,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,4.675000673159957e-05,0.20585445797769353,0.013160708011128008,0.005878500000108033,0.0015840840060263872,0.022167583054397255,6.635377667029388,0.2975046660285443
2,5.6709046475589275e-05,0.1943901659687981,0.013841708016116172,0.005779333005193621,0.0015216250321827829,0.023208292026538402,5.531049625016749,0.29353454103693366
3,5.6083023082464933e-05,0.20843983301892877,0.013258667022455484,0.005482792039401829,0.0015368330059573054,0.02006874996004626,5.28176537505351,0.27474841702496633
4,8.712499402463436e-05,0.20566745899850503,0.012972375028766692,0.005210750037804246,0.0015389579930342734,0.01955216599162668,5.379576249979436,0.28332904196577147
5,0.0001284159952774644,0.2004604579997249,0.013280583021696657,0.004972416034433991,0.0015916660195216537,0.020737166982144117,5.281177208991721,0.288023000000976
6,4.795897984877229e-05,0.19946170796174556,0.012197875010315329,0.004941708990372717,0.0015454159583896399,0.01981970900669694,5.043883249978535,0.27761945902602747
7,5.991698708385229e-05,0.20421841699862853,0.013511208991985768,0.005285625054966658,0.0015630840207450092,0.022314166999422014,5.17977708397666,0.3049524999805726
8,5.9542013332247734e-05,0.2044883330236189,0.013319791003596038,0.005403458024375141,0.00178770802449435,0.018671541998628527,4.961799291020725,0.28447087499080226
9,4.8457994125783443e-05,0.1993205420440063,0.011431667022407055,0.005219666985794902,0.0016506660031154752,0.02137799997581169,5.382132041966543,0.28306945803342387
10,6.487499922513962e-05,0.2027217079885304,0.011756916996091604,0.005269541987217963,0.0015605419757775962,0.01806966698495671,5.705535292043351,0.31037783302599564
11,7.420801557600498e-05,1.8989045830094256,0.012018750014249235,0.005850541987456381,0.002355458040256053,0.02083929203217849,6.351318417000584,0.3527552919695154
12,7.154198829084635e-05,0.21907658298732713,0.013733291998505592,0.005554708011914045,0.0015913330134935677,0.01710320799611509,5.74294100003317,0.392397332994733
13,0.0018446249887347221,0.27626633300678805,0.014224457961972803,0.007338875031564385,0.001828584005124867,0.019538332999218255,6.583784292044584,0.359262874990236
14,0.00012533401604741812,0.279497750045266,0.012719374964945018,0.007208708033431321,0.0019896249868907034,0.01930849999189377,6.766606542048976,0.41343254200182855
15,0.00013583397958427668,0.4254155419766903,0.0138244170229882,0.006803792028222233,0.0019734579836949706,0.01980962499510497,6.402352417004295,0.3426213749917224
16,0.00019212497863918543,0.2410674580023624,0.01174604200059548,0.0056530419969931245,0.0016863340279087424,0.01919704204192385,5.9094868750544265,0.3319887919933535
17,6.250001024454832e-05,0.21685741702094674,0.011813084012828767,0.00560795800993219,0.001665708958171308,0.019061833969317377,5.254316375008784,0.394936791039072
