Method,Accuracy,Balanced_Acc,Kappa,Correct,Total
CSP_LDA_BOTDA,99.16666666666667,99.16666666666667,0.9833333333333333,119,120
EEGNet_BOTDA,73.33333333333333,73.33333333333334,0.4666666666666667,88,120
CSP_LDA,72.5,72.5,0.44999999999999996,87,120
EEGNet_FT,65.83333333333333,65.83333333333334,0.31666666666666665,79,120
EEGNet,64.16666666666667,64.16666666666666,0.2833333333333333,77,120
