Method,Accuracy,Balanced_Acc,Kappa,Correct,Total
CSP_LDA_BOTDA,91.66666666666666,91.66666666666667,0.8333333333333334,110,120
EEGNet_BOTDA,81.66666666666667,81.66666666666667,0.6333333333333333,98,120
CSP_LDA,80.83333333333333,80.83333333333333,0.6166666666666667,97,120
EEGNet_FT,76.66666666666667,76.66666666666666,0.5333333333333333,92,120
EEGNet,74.16666666666667,74.16666666666667,0.4833333333333333,89,120
