trial,CSP_LDA,CSP_LDA_BOTDA,EEGNet,EEGNet_FT,EEGNet_BOTDA
1,0.0002853409999943324,0.05960113300000103,0.0013417849999086684,0.03724335699996573,0.07157206200008659
2,0.00024840599996878154,0.05512749599995459,0.0010748959999773433,0.01636305900001389,0.07022456200002125
3,0.0002788089999512522,0.06338593300006323,0.0011435810000648416,0.01674137600002723,0.07115006600008655
4,0.00026113299998087314,0.048800026999970214,0.0010545860000092944,0.01634917699993821,0.07143658699999378
5,0.00022382500003459427,0.050306432000070345,0.0009858199999825956,0.016487382000036632,0.07135508400006074
6,0.00023200800001177413,0.04903598400005649,0.001198676999933923,0.016656538999995973,0.07195217599996795
7,0.0002664440000899049,0.0477689570000166,0.0011625630000935416,0.017009505000032732,0.07167096000000583
8,0.0002469460000611434,0.04446979800002282,0.0011924130000124933,0.017794399999957022,0.07182642099996883
9,0.0003213379999351673,0.03980927600002815,0.0012013260000003356,0.016879012999993392,0.07199909400003435
10,0.0002589749999515334,0.04096555600006013,0.0014830709999387182,0.017307852999920215,0.07230950699999994
11,0.00025258900006974727,0.045632114,0.0012149380000892052,0.017081437000001642,0.07194330599998011
12,0.000255529000014576,0.04329751000000215,0.0010793989999910991,0.016943467000032797,0.07203585299998849
13,0.00023901000008663686,0.04061976500008768,0.0010046679999504704,0.017840546999991602,0.07174017900001672
14,0.0002547609999510314,0.044597669000040696,0.0013698679999833985,0.0175054960000125,0.07256567800004632
15,0.0002514159999691401,0.04486264900003789,0.001116518999992877,0.017102910000062366,0.07305795900003886
16,0.00028444400004445924,0.04258890199992038,0.00102652299995043,0.016678493000085837,0.0834268849999944
17,0.0002659719999655863,0.04553159600004619,0.0010177440000234128,0.016942781000011564,0.09275541800002429
18,0.00026492599999983213,0.04929680400005054,0.0011078779999706967,0.017154240999957437,0.07220117800000025
19,0.00023215999999592896,0.05671424599995589,0.001025165999976707,0.016783934999921257,0.07182164800008195
20,0.0002515800000537638,0.07478912399994897,0.0020625189999918803,0.01782980099994802,0.07303950799996528
21,0.0002750720000221918,0.05793920199994318,0.0013243800000282135,0.017387203999987833,0.07222543900002165
22,0.00024052499998106214,0.05574520300001495,0.000988652000046386,0.01671748299997944,0.07223106000003554
23,0.00023253000006207003,0.05615115499995227,0.0011509400000022652,0.01662649800005056,0.07282739200002197
24,0.0002346990000887672,0.05710656399992331,0.0011950670000260288,0.016494823000016368,0.07329425600005379
25,0.0002483870000560273,0.05922134200000073,0.001110602000039762,0.016844578000018373,0.07326167600001554
26,0.00024311900006068754,0.061427430999970056,0.0010492890000932675,0.017287410999983877,0.0742657450000479
27,0.00024521499994989426,0.05507509200003824,0.0010872870000184776,0.016965575000085664,0.0745551139999634
28,0.0002463360000319881,0.05685911999989912,0.0011040829999728885,0.016958281000029274,0.07380185299996356
29,0.00023780099991199677,0.056864045999986956,0.0010053179998976702,0.0167113719999179,0.07359196499999143
30,0.00024574099995788856,0.057680348999952,0.0010596609999993234,0.01648181099994872,0.07350924000002124
31,0.00024039400000219757,0.06551107299992509,0.001392252000073313,0.016788122999969346,0.07385610599999382
32,0.0002473749999580832,0.05469472799995856,0.0009687959999382656,0.01595970899995791,0.0732202110000344
33,0.00022658800003227952,0.05107983100003821,0.00099198600003092,0.01792352999996183,0.0746931339999719
34,0.0002378369999860297,0.051647477000074105,0.001071443000000727,0.016735970000013367,0.07611021800005346
35,0.0002582299999858151,0.048041102999945906,0.0013546289999339933,0.016954801999986557,0.07770034400004988
36,0.0003270550000706862,0.04722195799990914,0.0012095329999510795,0.016753664000020763,0.0749135449999585
37,0.00024986099992929667,0.055827724999971906,0.0011488640000152373,0.016516877000071872,0.07487268800002767
38,0.00023070400004598923,0.05112502199995106,0.0009611140000060914,0.016113544000063484,0.07491381700003785
39,0.0002632319999520405,0.05238986900008058,0.0010201060000554207,0.01660179300006348,0.07405765700002576
40,0.00022064500001306442,0.04608524100001432,0.0010086649999720976,0.016839378000099714,0.07735640199996396
41,0.0003376419999767677,0.05328879399996822,0.001098273000025074,0.017145679000009295,0.07511626899997736
42,0.00026176100004704494,0.04970756399995935,0.0012525120000645984,0.017607956000006197,0.07508515899996837
43,0.00024741699996866373,0.05028469900003074,0.0011903930000016771,0.017095014000005904,0.0761010509999096
44,0.00030019900009392586,0.049600646000044435,0.0013670920000095066,0.01725055000008524,0.09330576699994708
45,0.00037065499998334417,0.08374395400005596,0.0020850600000130726,0.026540881999949306,0.07619825900007982
46,0.00027622899995094485,0.04865235299996584,0.001058800999999221,0.017057776999990892,0.07530643000006876
47,0.00023638000004666537,0.053688945999965654,0.001097322999953576,0.017824781000058465,0.07687279000003855
48,0.00025245199992696143,0.05660632199999327,0.0011449859999856926,0.017115675000013653,0.07619122800008427
