run,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,9.049999061971903e-05,0.25699620897648856,2.408579082984943,17.827140583016444,2.2006622909975704,16.289539958001114,5.845902166009182,0.3249783750216011
2,0.00010391700197942555,0.24150737500167452,2.6072052500094287,23.09593200002564,2.1634153749910183,18.017603707994567,4.640390542015666,0.4028165000199806
3,0.00016537497867830098,0.25690775000839494,5.1037197500118054,29.368530584004475,3.487948415975552,24.64995112500037,3.904239666007925,0.4013624590006657
4,0.00043466698843985796,0.30025408399524167,4.78223212598823,33.970146166015184,4.216986416984582,31.653916833980475,4.096997791988542,0.44694762499420904
5,9.604098158888519e-05,0.3201087090128567,6.257404957985273,41.95778566598892,7.105681042012293,42.66783425002359,5.004168458021013,0.5022110840072855
