run,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,9.466600022278726e-05,0.2147671669954434,5.190858665999258,21.09995199998957,2.8600759169785306,19.792823209048947,7.470665333996294,0.33610799998859875
2,0.00010491602006368339,0.24975474999519065,4.298334333958337,27.52533020800911,3.5926472500141244,21.945490834012162,4.025641457992606,0.3448619590199087
3,8.80839943420142e-05,0.2318842500098981,8.65672087398707,35.19885162397986,7.513720832968829,33.189640167023754,4.094223249994684,0.40922920900629833
4,0.00014600000577047467,0.24834466699394397,11.042384000989841,47.9135748760018,12.325414000020828,47.18434958299622,4.081175625004107,0.609015416004695
5,0.00010350000229664147,0.24931304200435989,17.88595924997935,57.64380137596163,16.80506841701572,65.16019049999886,4.229938041011337,0.6836963339883368
