run,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.6666666666666666
2,0.5,0.5,0.625,0.5416666666666666,0.5,0.4166666666666667,0.5,0.5
3,0.5833333333333334,0.625,0.5,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.5416666666666666,0.5
4,0.5416666666666666,0.625,0.625,0.5833333333333334,0.625,0.7083333333333334,0.625,0.5833333333333334
5,0.5,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.5416666666666666,0.6666666666666666,0.5416666666666666,0.5416666666666666
