run,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,9.595800656825304e-05,0.19185874998220243,5.161924292013282,28.549204957991606,4.723278917983407,28.430784124997444,6.5892612079915125,0.3020629580132663
2,7.387498044408858e-05,0.203850332996808,7.24638729201979,32.95998458302347,6.8876249590248335,30.257793833006872,4.431277750001755,0.3065062499954365
3,7.18749943189323e-05,0.20694895900669508,13.540812916005962,44.456053125992185,13.903564125008415,40.785529624990886,4.116946374997497,0.35197983399848454
4,7.495901081711054e-05,0.20791858399752527,23.8881127909699,57.76884570898255,32.25455937499646,55.92690812598448,4.686861666996265,1.1099085830210242
5,0.0001365409989375621,0.25981933300499804,21.991247666999698,63.041067250975175,22.290721166995354,81.48739816597663,5.118783665995579,0.5396685419837013
