run,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,7.325000478886068e-05,0.20977420802228153,2.4790117499942426,17.747413792007137,2.048112125019543,15.449529333011014,5.301888749992941,0.2864844999858178
2,6.96660135872662e-05,0.38572762499097735,2.8354212500271387,19.42080537401489,2.9235385000065435,18.21908829099266,3.6791142500005662,0.31502816700958647
3,7.199999527074397e-05,0.21406462500453927,5.97009254200384,25.986644000018714,5.132302458019694,25.32435104198521,3.7028701250092126,0.35909062501741573
4,8.391699520871043e-05,0.21458741699461825,5.61844691701117,31.556045167002594,5.107937958993716,30.82482470801915,3.7864590840181336,0.38151200002175756
5,8.749999688006938e-05,0.21209074999205768,7.768578541988973,44.033129832998384,7.293044791993452,36.99983150101616,3.6367589999863412,0.43633433399372734
