run,SC,SR,Forward_Sinkhorn,Forward_GroupLasso,Backward_Sinkhorn,Backward_GroupLasso,RPA,EU
1,7.775000995025039e-05,0.22050241599208675,12.364465791004477,46.18212679200224,11.539153584017185,44.68600754198269,4.979615749994991,0.27804891698178835
2,7.98750261310488e-05,0.26063183398218825,14.846291082998505,51.06206354100141,13.940167166001629,47.5034856669954,3.900726791995112,0.3140386659943033
3,7.512498996220529e-05,0.24567137501435354,27.16193291597301,61.84368316698237,25.473976667009993,62.61515574899386,3.908060124987969,0.3596114590181969
4,0.00010145897977054119,0.20969712498481385,32.50067441599094,86.41456570799346,35.25372249900829,70.28222454100614,3.6729674999951385,0.38812520800274797
5,6.558402674272656e-05,0.20625945800566114,45.912255083967466,74.41657362499973,46.231097373995,75.89546520801377,3.8544646669761278,0.5065321660076734
